receiptId,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
5fff56370a720f05f3000033,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 20:20:20.096,2021-01-13 20:20:20.096,2021-01-13 20:20:20.096,2021-01-13 20:20:20.096,2021-01-13 20:20:20.096,50.0,2021-01-12 20:20:43.648,1.0,FINISHED,1.0,54943462e4b07e684157a532
5fff4ca00a7214ad4c000029,,,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,800.0,2021-01-12 19:39:13.280,9.0,FINISHED,89.91,5fff4beedf9ace121f0c17ea
5fff4c910a720f05f3000026,,,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,250.0,2020-12-30 00:00:18.432,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
5ffe17e20a720f05ac0000e7,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-12 21:43:44.384,2021-01-12 21:43:44.384,,2021-01-13 16:00:22.528,,750.0,2021-01-11 23:59:34.400,1.0,REJECTED,2.29,5ffe115404929101d0aaebb2
5fff564a0a7214ad4c000030,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,50.0,2021-01-12 20:20:43.648,1.0,FINISHED,1.0,5fff55dabd4dff11dda8f5f1
5fff4c8e0a720f05f3000025,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,50.0,2021-01-12 19:39:13.280,1.0,FINISHED,1.0,5fff4beedf9ace121f0c17ea
5fff4c810a720f05f3000023,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,250.0,2021-01-12 19:39:13.280,1.0,FINISHED,10.0,5fff4beedf9ace121f0c17ea
5fff4c8a0a7214ad4c000025,5.0,All-receipts receipt bonus,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,5.0,2021-01-10 06:00:48.384,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
5fff4c8c0a7214ad4c000026,5.0,All-receipts receipt bonus,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,5.0,2021-01-02 05:59:34.656,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
5fff564d0a720f05f3000038,,,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,250.0,2021-01-10 06:00:48.384,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1
5fff4ca90a720f05f300002a,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,100.0,2021-01-13 19:41:00.800,1.0,FINISHED,0.99,5fff4beedf9ace121f0c17ea
5fff0f8c0a7214ad28006e32,5.0,All-receipts receipt bonus,2021-01-13 15:18:52.160,2021-01-13 15:18:52.160,2021-01-13 15:18:52.160,2021-01-13 15:18:52.160,2021-01-13 15:18:52.160,305.0,2021-01-12 15:19:15.712,1.0,FINISHED,1.0,5fff0f4fb3348b03eb45abb0
5fff26c40a720f05f3000014,5.0,All-receipts receipt bonus,2021-01-13 16:59:21.472,2021-01-13 16:59:21.472,2021-01-13 16:59:21.472,2021-01-13 16:59:21.472,2021-01-13 16:59:21.472,5.0,2021-01-12 23:59:10.848,3.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32
5fff26c60a7214ad4c00000c,5.0,All-receipts receipt bonus,2021-01-13 16:59:21.472,2021-01-13 16:59:21.472,2021-01-13 16:59:21.472,2021-01-13 16:59:21.472,2021-01-13 16:59:21.472,5.0,2021-01-12 23:59:10.848,1.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32
5fff0f990a7214ad28006e36,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13 15:18:52.160,2021-01-13 15:18:52.160,2021-01-13 15:18:52.160,2021-01-13 15:18:52.160,2021-01-13 15:18:52.160,50.0,2021-01-12 15:19:15.712,1.0,FINISHED,1.0,54943462e4b07e684157a532
5fff566e0a720f05f300003f,5.0,All-receipts receipt bonus,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,2021-01-13 20:22:31.168,5.0,2021-01-08 05:59:24.416,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1
5fff4c710a7214ad4c00001d,5.0,All-receipts receipt bonus,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,2021-01-13 19:38:49.728,5.0,2020-12-31 19:39:33.760,1.0,FINISHED,1.0,54943462e4b07e684157a532
5fff562e0a720f05f300002f,5.0,All-receipts receipt bonus,2021-01-13 20:20:20.096,2021-01-13 20:20:20.096,2021-01-13 20:20:20.096,2021-01-13 20:20:20.096,2021-01-13 20:20:20.096,5.0,2020-12-31 20:21:04.128,1.0,FINISHED,1.0,54943462e4b07e684157a532
5fff4c960a720f05f3000027,,,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,2021-01-13 19:41:00.800,91.2,2021-01-12 19:39:13.280,4.0,FINISHED,18.2,5fff4beedf9ace121f0c17ea
6000b8770a720f05f3000069,5.0,All-receipts receipt bonus,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,5.0,2021-01-01 21:32:45.952,1.0,FINISHED,1.0,54943462e4b07e684157a532
6000d4b10a720f05f3000076,5.0,All-receipts receipt bonus,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,5.0,2021-01-14 00:00:58.368,3.0,FINISHED,21.0,6000d4abe2571211db395b5c
6000b8280a720f05f3000061,5.0,All-receipts receipt bonus,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,5.0,2021-01-11 06:00:24.832,5.0,FINISHED,49.95,6000b7aefb296c121a8198b1
6000b8810a7214ad4c00005e,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,50.0,2021-01-13 21:32:25.472,1.0,FINISHED,1.0,54943462e4b07e684157a532
6000d48d0a7214ad4c000063,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:47:28.384,2021-01-14 23:47:28.384,2021-01-14 23:32:10.880,500.0,2021-01-12 23:59:10.848,5.0,FINISHED,50.0,6000d46cfb296c121a81b20c
6000d4b00a7214ad4c00006c,5.0,All-receipts receipt bonus,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,5.0,2021-01-14 00:00:58.368,1.0,FINISHED,20.0,6000d4abe2571211db395b5c
6000d4d30a720f05f3000081,,,2021-01-14 23:34:21.952,2021-01-14 23:34:21.952,,2021-01-14 23:34:21.952,,,2017-10-30 00:00:05.120,3.0,REJECTED,3.0,6000d46cfb296c121a81b20c
6000b87d0a7214ad4c00005d,5.0,All-receipts receipt bonus,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,5.0,2021-01-13 21:32:25.472,1.0,FINISHED,1.0,54943462e4b07e684157a532
6000b2be0a7214ad4c00004d,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 21:08:00.128,2021-01-14 21:08:00.128,2021-01-14 21:08:00.128,2021-01-14 21:36:24.064,2021-01-14 21:08:00.128,682.4,2021-01-14 00:00:58.368,21.0,FINISHED,84.78,5e27526d0bdb6a138c32b556
6000c8460a720f05f300006f,,,2021-01-14 22:39:45.152,2021-01-14 22:39:45.152,2021-01-14 22:39:45.152,2021-01-14 22:39:45.152,2021-01-14 22:39:45.152,837.4,2021-01-14 00:00:58.368,21.0,FINISHED,101.75,5e27526d0bdb6a138c32b556
6000d4ae0a720f05f3000075,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,100.0,2021-01-14 00:00:58.368,4.0,FINISHED,20.0,6000d4abe2571211db395b5c
6000b9b70a720f05f300006d,,,2021-01-14 21:38:35.136,2021-01-14 21:38:35.136,2021-01-14 21:38:35.136,2021-01-14 21:38:35.136,2021-01-14 21:38:35.136,237.8,2021-01-14 00:00:58.368,21.0,FINISHED,90.36,5e27526d0bdb6a138c32b556
600056de0a720f05f3000049,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,160.0,2021-01-13 14:35:10.720,2.0,FINISHED,2.0,600056a3f7e5b011fce897b0
6000b82f0a720f05f3000063,,,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,250.0,2021-01-09 05:59:00.864,5.0,FINISHED,49.95,6000b7aefb296c121a8198b1
6000accd0a7214ad4c00004b,,,2021-01-14 20:41:47.264,2021-01-14 20:41:47.264,,2021-01-14 20:41:47.264,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
6000d4810a720f05f3000070,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,750.0,2021-01-13 23:32:34.432,2.0,FINISHED,11.0,6000d46cfb296c121a81b20c
600057040a7214ad4c000041,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,750.0,2021-01-14 00:00:58.368,6.0,FINISHED,25.0,60005704bd4dff11dda90a9d
6000d4ba0a720f05f300007a,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,750.0,2021-01-13 23:32:34.432,1.0,FLAGGED,1.0,6000d4bae2571211db395b9f
6000c74b0a7214ad4c000060,,,2021-01-14 22:35:23.008,2021-01-14 22:35:23.008,,2021-01-14 22:35:23.008,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
600056d60a720f05f3000047,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,810.0,2021-01-13 14:35:10.720,5.0,FLAGGED,13.0,600056d6bd4dff11dda90a3f
6000d4900a7214ad4c000064,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,350.0,2021-01-06 23:59:21.088,1.0,FINISHED,10.0,6000d46cfb296c121a81b20c
6000d4bc0a7214ad4c000070,,,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,,2021-01-14 23:34:21.952,,8700.0,2021-02-14 23:33:07.200,10.0,FLAGGED,290.0,6000d46cfb296c121a81b20c
6000d4ac0a7214ad4c000069,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,2021-01-14 23:32:10.880,250.0,2021-01-14 00:00:58.368,3.0,FINISHED,23.0,6000d4abe2571211db395b5c
600056da0a720f05f3000048,5.0,All-receipts receipt bonus,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,5.0,2021-01-13 14:35:10.720,2.0,FINISHED,11.0,600056a3f7e5b011fce897b0
6000b8590a7214ad4c000057,5.0,All-receipts receipt bonus,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,2021-01-14 21:32:01.920,5.0,2021-01-13 21:32:25.472,4.0,FINISHED,18.2,6000b7aefb296c121a8198b1
600056ea0a720f05f300004b,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-14 14:36:58.240,2021-01-14 14:36:58.240,,2021-01-14 14:36:58.240,,25.0,2021-01-13 14:37:21.792,1.0,FLAGGED,1.0,600056a3f7e5b011fce897b0
600205f60a7214ad4c00007b,,,2021-01-15 21:16:20.864,2021-01-15 21:16:20.864,,2021-01-15 21:16:20.864,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3
600206000a720f05f3000087,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 21:16:20.864,2021-01-15 21:16:20.864,2021-01-15 21:16:20.864,2021-01-15 21:18:31.936,2021-01-15 21:16:20.864,855.7,2021-01-09 00:00:45.056,86.0,FINISHED,271.63,6000b75bbe5fc96dfee1d4d3
6001bb110a720f05f3000085,,,2021-01-15 15:55:13.280,2021-01-15 15:55:13.280,,2021-01-15 15:55:13.280,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3
600208270a720f05f3000088,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 21:25:05.152,2021-01-15 21:25:05.152,2021-01-15 21:27:16.224,2021-01-15 21:27:16.224,2021-01-15 21:27:16.224,605.7,2021-01-09 00:00:45.056,103.0,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3
6001e3a80a7214ad4c000078,,,2021-01-15 18:49:59.040,2021-01-15 18:49:59.040,,2021-01-15 18:49:59.040,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
600373700a720f05f3000091,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 23:13:55.200,2021-01-16 23:13:55.200,2021-01-16 23:29:12.704,2021-01-16 23:31:23.776,2021-01-16 23:29:12.704,2416.7,2021-01-16 00:00:11.264,211.0,FINISHED,803.48,60037329e257124ec6b99eeb
60023e8f0a720f05f300008b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 01:16:38.784,2021-01-16 01:16:38.784,2021-01-16 01:23:12.000,2021-01-16 01:25:23.072,2021-01-16 01:23:12.000,1806.4,2021-01-05 00:00:08.192,202.0,FINISHED,776.79,60023de5fb296c121a81b955
600247cd0a7214ad4c00007e,,,2021-01-16 01:55:58.080,2021-01-16 01:55:58.080,,2021-01-16 01:55:58.080,,,,,SUBMITTED,,6002475cfb296c121a81b98d
60025eb70a720f05f300008e,,,2021-01-16 03:34:16.320,2021-01-16 03:34:16.320,,2021-01-16 03:34:16.320,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6
60020d2a0a720f05f300008a,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 21:46:55.872,2021-01-15 21:46:55.872,2021-01-15 21:49:06.944,2021-01-16 01:12:16.640,2021-01-15 21:49:06.944,405.7,2021-01-09 00:00:45.056,93.0,FINISHED,373.55,6000b75bbe5fc96dfee1d4d3
6002590c0a7214ad4c000082,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:10:14.528,2021-01-16 03:10:14.528,2021-01-16 03:18:58.816,2021-01-16 03:18:58.816,2021-01-16 03:18:58.816,1516.9,2021-01-14 00:00:58.368,208.0,FINISHED,746.94,600258dafb296c4ef805d9b7
600254550a720f05f300008c,,,2021-01-16 02:50:34.880,2021-01-16 02:50:34.880,,2021-01-16 02:50:34.880,,,,,SUBMITTED,,6002541ae257124ec6b99a3a
60024fa00a7214ad4c00007f,,,2021-01-16 02:30:55.232,2021-01-16 02:30:55.232,,2021-01-16 02:30:55.232,,,,,SUBMITTED,,60024f24e257124ec6b99a13
60025f550a7214ad4c000084,,,2021-01-16 03:36:27.392,2021-01-16 03:36:27.392,,2021-01-16 03:36:27.392,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6
60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:32.032,2021-01-16 03:25:32.032,2021-01-16 03:32:05.248,2021-01-16 03:32:05.248,2021-01-16 03:32:05.248,1658.3,2021-01-15 00:00:34.816,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
600370250a720f05f3000090,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 23:00:48.768,2021-01-16 23:00:48.768,2021-01-16 23:09:33.056,2021-01-16 23:09:33.056,2021-01-16 23:09:33.056,2685.8,2021-01-16 00:00:11.264,240.0,FINISHED,850.49,60037005e257124ec6b99ec2
6002584e0a7214ad4c000081,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:05:52.384,2021-01-16 03:05:52.384,2021-01-16 03:08:03.456,2021-01-16 03:08:03.456,2021-01-16 03:08:03.456,879.1,2021-01-15 00:00:34.816,6.0,FINISHED,30.65,6002541ae257124ec6b99a3a
60020af60a720f05f3000089,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 21:36:00.512,2021-01-15 21:36:00.512,2021-01-15 21:42:33.728,2021-01-16 01:12:16.640,2021-01-15 21:42:33.728,250.0,2021-01-15 00:00:34.816,1.0,FINISHED,3.99,6000b75bbe5fc96dfee1d4d3
600260210a720f05f300008f,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:40:49.536,2021-01-16 03:40:49.536,2021-01-16 03:47:22.752,2021-01-16 03:47:22.752,2021-01-16 03:47:22.752,3659.4,2021-01-15 00:00:34.816,309.0,FINISHED,1043.18,60025fe0e257124ec6b99a87
600498e60a720f05f3000093,,,2021-01-17 20:07:50.528,2021-01-17 20:07:50.528,,2021-01-17 20:07:50.528,,,,,SUBMITTED,,600498c4e257124ec6b9a331
60037b500a7214ad4c000086,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 23:48:52.352,2021-01-16 23:48:52.352,2021-01-17 00:04:09.856,2021-01-17 00:04:09.856,2021-01-17 00:04:09.856,934.4,2021-01-16 00:00:11.264,39.0,FINISHED,118.05,60037a94fb296c4ef805ddbe
6004a5f20a7214ad4c000088,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17 21:02:27.328,2021-01-17 21:02:27.328,2021-01-17 21:09:00.544,2021-01-17 21:13:22.688,2021-01-17 21:09:00.544,877.7,2021-01-09 00:00:45.056,164.0,FINISHED,574.16,6004a5d3fb296c4ef805e256
600496350a7214ad4c000087,,,2021-01-17 19:54:44.096,2021-01-17 19:54:44.096,,2021-01-17 19:54:44.096,,,,,SUBMITTED,,600495c3fb296c4ef805e1fc
60048e120a720f05f3000092,,,2021-01-17 19:19:46.944,2021-01-17 19:19:46.944,,2021-01-17 19:19:46.944,,,,,SUBMITTED,,5fa32b4d898c7a11a6bcebce
60049d9d0a720f05f3000094,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17 20:27:30.176,2021-01-17 20:27:30.176,2021-01-17 20:40:36.608,2021-01-17 20:40:36.608,2021-01-17 20:40:36.608,922.1,2020-12-31 23:59:31.328,212.0,FINISHED,743.79,60049cdce257124ec6b9a353
6005ee0e0a7214ad4c000089,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-18 20:22:44.480,2021-01-18 20:22:44.480,,2021-01-18 20:22:44.480,,800.0,2021-01-16 23:59:47.712,2.0,FLAGGED,10.0,5fb0a078be5fc9775c1f3945
6005b60f0a720f05f3000096,,,2021-01-18 16:24:37.632,2021-01-18 16:24:37.632,,2021-01-18 16:24:37.632,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
6004a99e0a720f05f3000095,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17 21:17:44.832,2021-01-17 21:17:44.832,2021-01-17 21:26:29.120,2021-01-18 15:01:36.896,2021-01-17 21:26:29.120,1541.8,2021-01-09 00:00:45.056,167.0,FINISHED,574.65,6004a965e257124ec6b9a39f
6005f5450a720f05f3000097,,,2021-01-18 20:53:19.488,2021-01-18 20:53:19.488,,2021-01-18 20:53:19.488,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
6001f2470a7214ad4c00007a,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 19:51:09.056,2021-01-15 19:51:09.056,2021-01-18 20:27:06.624,2021-01-18 20:27:06.624,2021-01-18 20:27:06.624,750.0,2021-01-12 23:59:10.848,1.0,FINISHED,1.0,5fb0a078be5fc9775c1f3945
60074bbf0a720f05fa000039,5.0,All-receipts receipt bonus,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,5.0,2021-01-18 21:15:10.208,1.0,FINISHED,10.0,60074b49325c8a1794623876
600741fe0a7214ad89000001,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,1000.0,2021-01-14 05:59:14.176,5.0,FINISHED,49.95,600741d06e6469120a787853
60074b8b0a7214ad89000029,5.0,All-receipts receipt bonus,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,5.0,2021-01-18 21:12:59.136,4.0,FINISHED,4.66,60074b49325c8a1794623876
600748640a720f05fa000026,,,2021-01-19 20:59:29.152,2021-01-19 20:59:29.152,2021-01-19 20:59:29.152,2021-01-19 20:59:29.152,2021-01-19 20:59:29.152,350.0,2021-01-19 20:59:29.152,1.0,FINISHED,9.99,600748196e64691717e8d4f0
60074bbd0a7214ad89000031,,,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,125.0,2021-01-16 06:00:38.144,5.0,FINISHED,25.0,60074b49325c8a1794623876
600746ce0a720f05fa000017,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-19 20:52:55.936,2021-01-19 20:52:55.936,2021-01-19 20:52:55.936,2021-01-19 20:52:55.936,2021-01-19 20:52:55.936,50.0,2021-01-18 20:53:19.488,1.0,FINISHED,1.0,6007464b6e64691717e8c1f0
6007425e0a720f05fa00000a,5.0,All-receipts receipt bonus,2021-01-19 20:35:27.360,2021-01-19 20:35:27.360,2021-01-19 20:35:27.360,2021-01-19 20:35:27.360,2021-01-19 20:35:27.360,5.0,2021-01-18 20:33:39.840,1.0,FINISHED,1.0,600741d06e6469120a787853
60074b930a7214ad8900002d,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,50.0,2021-01-18 21:12:59.136,1.0,FINISHED,1.0,54943462e4b07e684157a532
600746fb0a7214ad8900001b,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-19 20:55:07.008,2021-01-19 20:55:07.008,2021-01-19 20:55:07.008,2021-01-19 20:55:07.008,2021-01-19 20:55:07.008,50.0,2021-01-18 20:53:19.488,1.0,FINISHED,1.0,54943462e4b07e684157a532
600742490a720f05fa000004,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,250.0,2021-01-16 06:00:38.144,5.0,FINISHED,25.0,600741d06e6469120a787853
60074bcb0a7214ad89000037,5.0,All-receipts receipt bonus,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,5.0,2021-01-18 21:15:10.208,1.0,FINISHED,1.0,60074b49325c8a1794623876
6007424d0a720f05fa000006,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,2021-01-19 20:33:16.288,150.0,2021-01-18 20:33:39.840,1.0,FINISHED,10.0,600741d06e6469120a787853
60074b900a7214ad8900002b,5.0,All-receipts receipt bonus,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,5.0,2021-01-06 21:13:19.616,1.0,FINISHED,1.0,54943462e4b07e684157a532
60074bcc0a7214ad89000038,5.0,All-receipts receipt bonus,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,2021-01-19 21:14:46.656,5.0,2021-01-14 05:59:14.176,5.0,FINISHED,49.95,60074b49325c8a1794623876
600746fd0a720f05fa00001f,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 20:55:07.008,2021-01-19 20:55:07.008,2021-01-19 20:55:07.008,2021-01-19 20:55:07.008,2021-01-19 20:55:07.008,755.0,2021-01-18 20:53:19.488,1.0,FINISHED,1.0,600746fd6e64691717e8cfb5
